"","cluster_id","depth_m","seaTemp","seaSal","seaPH","seaTCO2","seaTA","seaDO","seaChl","seaSi","seaNH4","seaNO3","seaNO2","seaPO3","distanceSho","ta_hucMean","ta_hucMax","ta_hucMin","numberRiv_15km","composite_fw_expose","composite_fw_exp_mo","flowYear_cfs","flowYear_m3s","month","distanceRiv","soilpH_hucMean","soilpH_hucMax","lat","lon","latInteger","year","day","upwell","upwellN","depth_bin","date_only","dataset_id"
"1089","C1979",0,13.9,33.64,8.002598829,NA,2196.726572,240.2071064,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.254586479605737,0.994,0.0281468992,11,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2018,26,-0.204,-0.564,0,2018-11-26,37
"1090","C198",0,13.7,33.8,8.14,2025.96,2235.06,240.471524471828,NA,NA,NA,NA,NA,NA,2.39623564293464,3538.62857142857,7560,480,10,0.381328865838844,0.00952422428946279,0.218,0.0061730624,9,4026.47705090709,62.319452125244,80,36.6216,-121.9046,37,2010,6,1.715,17.462,0,2010-09-06,27
"1091","C1980",0,13.4,33.44,7.947450318,NA,2224.628729,192.3662331,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2018,6,-1.026,-3.553,0,2018-12-06,28
"1092","C1981",0,14,33.72,8.017071963,NA,2221.838845,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2018,11,0.57,1.894,0,2018-12-11,28
"1093","C1982",2,12.8,32.22,7.99285856,NA,2027.45,256.219671,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,1.40516028756594,0.218,0.0061730624,12,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2018,20,0.975,2.803,0,2018-12-20,38
"1094","C1983",2,12.6,32.03,7.998001556,NA,2275.030422,259.5271993,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,1.4709125091244,0.939,0.0265894752,12,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2018,20,0.975,2.803,0,2018-12-20,38
"1095","C1984",0,14,33.55,7.994957594,NA,2231.919854,NA,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,1.18098220952445,0.994,0.0281468992,12,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2018,20,0.975,2.803,0,2018-12-20,37
"1096","C1985",0,14.1,33.42,7.959282008,NA,2226.375762,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2018,21,-0.072,-0.196,0,2018-12-21,28
"1097","C1986",0,10.8,33.68,7.932399634,NA,2235.354286,224.9981455,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,3,-0.068,-0.601,0,2019-01-03,28
"1098","C1987",0,12.2,33.42,7.968524949,NA,2231.451175,229.5172185,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,8,-0.684,-5.592,0,2019-01-08,28
"1099","C1988",0,12.2,33.05,7.977909335,NA,2177.811541,264.6731516,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,15,-1.727,-13.039,0,2019-01-15,28
"1100","C1989",2,12.4,30.97,7.94482493,NA,2171.43,249.0098134,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,3.52820084420199,0.218,0.0061730624,1,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,25,0.51,3.901,0,2019-01-25,38
"1101","C199",0,14.3,34.1,7.97,2064.46,2261.91,213.977784595179,NA,NA,NA,NA,NA,NA,2.36396968378138,3538.62857142857,7560,480,13,1.23778275289344,0.0969156218413659,4.284,0.1213091712,9,1698.44321582108,62.319452125244,80,36.9496,-122.0574,37,2010,6,1.715,17.462,0,2010-09-06,27
"1102","C1990",2,12.7,29.89,7.854710676,NA,2140.008116,233.4188649,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,3.70035998781756,0.939,0.0265894752,1,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,25,0.51,3.901,0,2019-01-25,38
"1103","C1991",0,13,32.23,8.014587971,NA,2223.877733,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,31,-0.34,-2.248,0,2019-01-31,28
"1104","C1992",0,12.6,33.18,8.030106985,NA,2228.488033,275.6557683,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.39877072682343,0,0,2,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,6,1.535,8.778,0,2019-02-06,28
"1105","C1993",0,12.5,32.84,8.035909157,NA,2219.998085,256.0943029,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,2.40146502687885,0.994,0.0281468992,2,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,6,1.535,8.778,0,2019-02-06,37
"1106","C1994",0,12.4,32.96,8.049573426,NA,2213.693743,271.534728,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.39877072682343,0,0,2,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,11,0.066,0.516,0,2019-02-11,28
"1107","C1995",0,12.8,32.89,8.083136603,NA,2220.288002,268.5815514,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.39877072682343,0,0,2,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,20,1.247,10.129,0,2019-02-20,28
"1108","C1996",0,12.6,31.92,8.002021019,NA,2152.094961,210.4369785,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.39877072682343,0,0,2,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,28,0.078,0.701,0,2019-02-28,28
"1109","C1997",2,12.1,27.16,7.96379462,NA,1986.66,264.0632471,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,2.41090197932508,0.218,0.0061730624,3,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,2,-0.253,-2.411,0,2019-03-02,38
"1110","C1998",2,12.1,17.59,7.89703336,NA,1571.202688,285.8380663,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,2.50093350969095,0.939,0.0265894752,3,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,2,-0.253,-2.411,0,2019-03-02,38
"1111","C1999",0,12.7,32.09,8.049963088,NA,2184.003202,250.2910776,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,1.849430337265,0.994,0.0281468992,3,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,5,0.105,0.916,0,2019-03-05,37
"1112","C2",22.1,9.7535,33.435,NA,2055.6,2246.25,305.15,NA,8.205,NA,6.36,0.085,0.895,9.08875766900225,2172.66666666667,3480,0,14,4.22835455604731,3.3455930319219,1044.872,29.5874314496,5,7564.43184586159,59.3041790989099,76,44.65,-124.16,45,2007,21,0.547,4.634,1,2007-05-21,24
"1113","C20",89.7,8.976,34,NA,2209.6,2254.7,127.6,NA,36.79,NA,26.88,0.18,2.14,6.60356832314213,3538.62857142857,7560,480,4,3.08235238642582,1.4934522292864,33.12,0.937852416,5,7209.64170446205,62.319452125244,80,36.8,-121.87,37,2007,30,-0.414,-5.953,5,2007-05-30,24
"1114","C200",0,10.7,33.6,7.62,2203.41,2273.92,210.148876691066,NA,NA,NA,NA,NA,NA,1.5920556655783,3019.0989010989,8000,880,16,0.85280901953428,0.0628224789204273,1.62,0.045873216,9,946.865854797912,57.464115702323,77,37.2323,-122.415,37,2010,6,1.715,17.462,0,2010-09-06,27
"1115","C2000",0,13,30.86,8.009749866,NA,2155.100108,245.1676799,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.84681650884139,0,0,3,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,6,-0.488,-4.236,0,2019-03-06,28
"1116","C2001",0,13.1,30.89,8.036798983,NA,2186.424525,270.7823625,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.84681650884139,0,0,3,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,19,-0.268,-2.815,0,2019-03-19,28
"1117","C2002",0,13.4,30.31,8.093124491,NA,2149.345155,274.1857116,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.84681650884139,0,0,3,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,25,0.054,0.583,0,2019-03-25,28
"1118","C2003",2,14,27.41,8.02408888,NA,1950.6,259.8677425,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,2.41090197932508,0.218,0.0061730624,3,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,26,-0.744,-8.193,0,2019-03-26,38
"1119","C2004",2,15.4,23.17,7.955370429,NA,1651.697294,263.7350831,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,2.50093350969095,0.939,0.0265894752,3,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,26,-0.744,-8.193,0,2019-03-26,38
"1120","C2005",0,13.6,31.7,8.023410602,NA,2152.627173,238.4720686,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.969559333252733,0.994,0.0281468992,4,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,1,0.587,4.873,0,2019-04-01,37
"1121","C2006",0,13,31.63,8.03188393,NA,2170.631095,258.4218905,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.965908742227922,0,0,4,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,2,0.338,3.107,0,2019-04-02,28
"1122","C2007",0,10.1,33.69,7.970023069,NA,2253.031558,266.6008296,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.965908742227922,0,0,4,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,16,0.62,9.452,0,2019-04-16,28
"1123","C2008",0,11.3,33.81,8.094151754,NA,2256.866312,263.6168526,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.965908742227922,0,0,4,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,22,2.054,33.117,0,2019-04-22,28
"1124","C2009",0,15.5,NA,NA,NA,2019.781394,261.2263379,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.507960479045875,0.994,0.0281468992,5,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,1,-0.578,-12.727,0,2019-05-01,37
"1125","C201",0,12.4,33.9,7.99,2104.55,2239.08,260.641980876275,NA,NA,NA,NA,NA,NA,2.32922368792263,3019.0989010989,8000,880,16,0.604456979799537,0.052951972828561,0.854,0.0241825472,9,55.6386668821208,57.464115702323,77,37.5238,-122.5178,38,2010,6,2.094,23.646,0,2010-09-06,27
"1126","C2010",0,13.5,30.7,8.29089736,NA,2157.733606,291.6851356,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.505490775807547,0,0,5,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,2,-0.21,-4.443,0,2019-05-02,28
"1127","C2011",2,15.6,31,8.00658618,NA,2230.59,247.5779123,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,0.415246554384951,0.218,0.0061730624,5,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,31,1.43,29.962,0,2019-05-31,38
"1128","C2012",2,17,30.02,8.024784359,NA,2205.650951,269.2695211,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.428443766682216,0.939,0.0265894752,5,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,31,1.43,29.962,0,2019-05-31,38
"1129","C2013",0,11.2,33.89,7.947392551,NA,2255.442038,258.5476117,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.332684824498704,0.994,0.0281468992,6,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,6,2.183,37.3,0,2019-06-06,37
"1130","C2014",0,15,33.13,7.985372665,NA,2213.734494,241.2145483,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.331194779393592,0,0,6,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,13,0.461,10.349,0,2019-06-13,28
"1131","C2015",0,13.3,33.12,8.095018009,NA,2225.272282,282.8183772,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.331194779393592,0,0,6,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,18,-0.316,-7.089,0,2019-06-18,28
"1132","C2016",0,14.2,33.41,8.253474873,NA,2239.561702,281.2883695,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.331194779393592,0,0,6,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,26,0.431,7.165,0,2019-06-26,28
"1133","C2017",2,18.7,32.55,8.11131888,NA,2275.09,255.7114504,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,0.253177085570932,0.218,0.0061730624,6,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,27,0.122,1.901,0,2019-06-27,38
"1134","C2018",2,18.9,33.57,8.125952542,NA,2276.181627,244.5140522,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.262564674138767,0.939,0.0265894752,6,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,27,0.122,1.901,0,2019-06-27,38
"1135","C2019",0,10.7,33.8,8.007849055,NA,2254.550314,307.0027338,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.128228952354074,0,0,7,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,12,0.779,12.389,0,2019-07-12,28
"1136","C202",0,12.78,33.78,8.05,2104.44,2270.04,271.669306117155,NA,NA,NA,NA,NA,NA,0,783.998095238095,3880,110.2,7,0.446699330103199,0.0405699933926203,2.555,0.072349424,9,2605.57518069805,53.1843009733119,71,41.727,-124.1521,42,2010,6,1.557,21.053,0,2010-09-06,27
"1137","C2020",0,11,34.01,8.058022638,NA,2257.071662,318.5465154,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.128228952354074,0,0,7,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,17,1.073,16.74,0,2019-07-17,28
"1138","C2021",0,11.7,34.05,7.859660197,NA,2204.275381,288.2375649,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.128659270253878,0.994,0.0281468992,7,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,19,0.415,7.703,0,2019-07-19,37
"1139","C2022",0,14.4,33.66,8.348905581,NA,2176.650872,301.1581001,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.128228952354074,0,0,7,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,22,0.772,13.447,0,2019-07-22,28
"1140","C2023",2,18.51,31.7,8.03689091,NA,2326.93,NA,NA,NA,NA,NA,NA,NA,0.159188082376575,1971.75757575758,6400,60,29,1.03603698573736,0.10995850378429,0.218,0.0061730624,7,872.439695961189,61.4284765489768,84,38.16,-122.91,38,2019,25,1.04,14.375,0,2019-07-25,38
"1141","C2024",2,20.64,31.21,8.047699387,NA,2351.250481,NA,NA,NA,NA,NA,NA,NA,0.622400413411528,1971.75757575758,6400,60,29,1.07166526634127,0.115452784267035,0.939,0.0265894752,7,528.861526618697,61.4284765489768,84,38.16,-122.9,38,2019,25,1.04,14.375,0,2019-07-25,38
"1142","C2025",0,12.4,33.85,8.206810827,NA,2250.239019,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0437293279405248,0,0,8,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,2,0.041,0.515,0,2019-08-02,28
"1143","C2026",0,11.3,33.84,8.124058984,NA,2241.704536,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0437293279405248,0,0,8,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,5,0.188,2.383,0,2019-08-05,28
"1144","C2027",0,12.9,33.85,7.751170871,NA,2240.656834,NA,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.043873124195914,0.994,0.0281468992,8,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,5,0.188,2.383,0,2019-08-05,37
"1145","C2028",0,12.7,33.71,8.048446875,NA,2134.255012,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0437293279405248,0,0,8,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,12,1.166,12.419,0,2019-08-12,28
"1146","C2029",0,14.95,33.56,8.058346794,NA,2151.050775,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0437293279405248,0,0,8,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,23,0.936,7.322,0,2019-08-23,28
"1147","C203",0,9.49,34.13,7.77,2172.65,2276.49,284.3345389041,NA,NA,NA,NA,NA,NA,0,783.998095238095,3880,110.2,19,137.022274464289,10.8369201365797,2775.317,78.5880964256,9,582.474385496375,53.1843009733119,71,42.042,-124.2644,42,2010,6,1.557,21.053,0,2010-09-06,27
"1148","C2030",0,18.71,33.36,8.28632709,NA,2183.703629,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0437293279405248,0,0,8,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,30,-0.297,-3.771,0,2019-08-30,28
"1149","C2031",0,14.15,33.71,8.064362562,NA,2226.879575,NA,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0522851132300693,0,0,9,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,6,0.198,0.981,0,2019-09-06,28
"1150","C2032",0,13.3,32.6,8.015553307,NA,2238.426052,180.2898571,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0522851132300693,0,0,9,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,13,0.708,5.278,0,2019-09-13,28
"1151","C2033",0,13.8,33.59,8.052556894,NA,2237.771896,268.7547453,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0522851132300693,0,0,9,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,20,1.164,5.393,0,2019-09-20,28
"1152","C2034",0,13.5,33.57,8.017537148,NA,2241.846171,264.5908067,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0522851132300693,0,0,9,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,26,-0.019,-0.151,0,2019-09-26,28
"1153","C2035",0,14.1,33.3,8.180127459,NA,2226.101168,198.9388644,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.0524420521688299,0.994,0.0281468992,9,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,27,-0.062,-0.457,0,2019-09-27,37
"1154","C2036",0,11,33.69,7.928741963,NA,2233.373822,287.1180171,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0586784639287885,0,0,10,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,4,1.165,10.98,0,2019-10-04,28
"1155","C2037",0,11.8,33.65,8.033115769,NA,2162.761011,295.7575685,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0586784639287885,0,0,10,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,11,0.452,5.61,0,2019-10-11,28
"1156","C2038",0,13,33.36,8.014688342,NA,2242.065258,265.5159046,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0586784639287885,0,0,10,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,17,-0.202,-2.146,0,2019-10-17,28
"1157","C2039",0,11.9,33.54,7.876443382,NA,2235.451785,278.2448524,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0586784639287885,0,0,10,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,25,-0.061,-0.658,0,2019-10-25,28
"1158","C204",0,11.09,33.9,8.07,2080.45,2251.99,276.375063838608,NA,NA,NA,NA,NA,NA,1.06354727861311,783.998095238095,3880,110.2,23,22.0086361986343,2.01633338053573,6.304,0.1785091072,9,62.0214012924209,53.1843009733119,71,42.0684,-124.3148,42,2010,6,1.557,21.053,0,2010-09-06,27
"1159","C2040",0,13.3,33.52,7.972834267,NA,2233.928143,252.4078211,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,0.0589022479521274,0.994,0.0281468992,10,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,25,-0.061,-0.658,0,2019-10-25,37
"1160","C2041",0,11.6,33.37,7.950170333,NA,2232.868671,259.2489817,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.0586784639287885,0,0,10,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,30,-0.142,-1.391,0,2019-10-30,28
"1161","C2042",0,12.9,33.12,8.081550405,NA,2208.477025,260.2096777,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.250979990102006,0,0,11,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,4,0.172,1.315,0,2019-11-04,28
"1162","C2043",0,12.4,33.08,7.942270308,NA,2225.386739,267.0492691,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.250979990102006,0,0,11,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,13,-0.073,-0.635,0,2019-11-13,28
"1163","C2044",0,13,33.25,8.060835701,NA,2218.98087,281.2979081,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.250979990102006,0,0,11,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,18,0.602,4.682,0,2019-11-18,28
"1164","C2045",0,11.1,33.51,7.90506611,NA,2243.858015,298.1572081,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,0.250979990102006,0,0,11,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,26,1.449,14.345,0,2019-11-26,28
"1165","C2046",0,11.7,33.3,7.970647667,NA,2213.621488,296.1318664,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,2,-3.231,-37.917,0,2019-12-02,28
"1166","C2047",0,12.4,32.99,7.930755032,NA,2214.061644,301.5662063,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,11,0.237,1.352,0,2019-12-11,28
"1167","C2048",0,12.7,33.19,7.915508687,NA,2212.321468,241.7560215,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,1.18098220952445,0.994,0.0281468992,12,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2019,11,0.237,1.352,0,2019-12-11,37
"1168","C2049",0,11.7,33.02,8.003456779,NA,2212.009516,310.1717894,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,1.17208290522606,0,0,12,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2019,17,0.35,1.971,0,2019-12-17,28
"1169","C205",0,10.47,33.73,7.9,2125.05,2243.61,286.806214830646,NA,NA,NA,NA,NA,NA,0.557686137471212,1200,1700,700,5,277.986068137184,53.6609071833931,12016.003,340.2547537504,9,1240.73565046191,53.5661523752338,70,42.4102,-124.4253,42,2010,6,1.557,21.053,0,2010-09-06,27
"1170","C2050",0,12,33.23,7.997436463,NA,2217.658054,310.4246733,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2020,8,0.262,2.06,0,2020-01-08,28
"1171","C2051",0,12.4,33.03,7.956407666,NA,2225.376546,261.1115309,NA,NA,NA,NA,NA,NA,1.71594232426026,2468.21052631579,5600,1110,12,0.773093149506052,2.50072013940135,0.994,0.0281468992,1,2738.00845330727,55.6792147676667,74,38.3192,-123.0747,38,2020,10,0.713,5.988,0,2020-01-10,37
"1172","C2052",0,11.1,34.2,7.983791362,NA,2237.220617,319.9875664,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2020,15,0.36,3.845,0,2020-01-15,28
"1173","C2053",0,11.9,33.66,7.987023241,NA,2222.095189,280.8947182,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2020,24,0.351,3.508,0,2020-01-24,28
"1174","C2054",0,12.2,33.84,8.009363205,NA,2219.21833,279.9693383,NA,NA,NA,NA,NA,NA,1.5304525590628,2468.21052631579,5600,1110,12,0.770196182069169,2.4954568576888,0,0,1,2629.87772088414,55.6792147676667,74,38.3169,-123.0713,38,2020,29,-0.333,-2.757,0,2020-01-29,28
